address,size,price,garage,bedroom,bathroom,url
"Rua Marechal Deodoro, 1340 - Centro, Curitiba - PR",65,R$ 540.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-65m2-venda-RS540000-id-2505948590/
"Rua Sete de Abril - Juvevê, Curitiba - PR",77,R$ 480.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-juveve-bairros-curitiba-com-garagem-77m2-venda-RS480000-id-2486284281/
"Rua Gastão Câmara, 694 - Bigorrilho, Curitiba - PR",96,R$ 495.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-96m2-venda-RS495000-id-2503508573/
"Novo Mundo, Curitiba - PR",54,R$ 205.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-54m2-venda-RS205000-id-2500185699/
"Rua Rogério Pereira de Camargo, 187 - Campo Comprido, Curitiba - PR",27-55,"A partir de
R$ 151.900",-- Vagas,1-2 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/pixel-city-habitat-2496863813/
"Rua Major Vicente de Castro, 2020 - Fanny, Curitiba - PR",56,R$ 280.000,-- Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-fanny-bairros-curitiba-56m2-venda-RS280000-id-2508432528/
"Rua Hilário Moro, 526 - Atuba, Curitiba - PR",53,R$ 260.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-atuba-bairros-curitiba-com-garagem-53m2-venda-RS260000-id-2509515473/
"Rua Francisco Rocha - Champagnat, Curitiba - PR",68,R$ 450.000,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-champagnat-bairros-curitiba-com-garagem-68m2-venda-RS450000-id-2510379922/
"Rua João Bettega, 644 - Portão, Curitiba - PR",49,R$ 225.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-portao-bairros-curitiba-com-garagem-49m2-venda-RS225000-id-2505791082/
"Rua Alferes Ângelo Sampaio, 3000 - Batel, Curitiba - PR",90,R$ 956.500,2 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-90m2-venda-RS956500-id-2498501984/
"Champagnat, Curitiba - PR",77,R$ 551.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-champagnat-bairros-curitiba-com-garagem-77m2-venda-RS551000-id-2500771805/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Rua Marechal Deodoro, 2160 - Alto da Rua XV, Curitiba - PR",98,R$ 329.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-98m2-venda-RS329000-id-2498371942/
"Rua Monsenhor Ivo Zanlorenzi, 5170 - Cidade Industrial, Curitiba - PR",62-98,R$ 471.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/madri-1039172376/
"Rua Monsenhor Ivo Zanlorenzi, 1760 - Ecoville, Curitiba - PR",141,R$ 1.120.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-141m2-venda-RS1120000-id-2502017445/
"Batel, Curitiba - PR",81,R$ 475.000,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-81m2-venda-RS475000-id-2510885281/
"Bigorrilho, Curitiba - PR",132,R$ 1.093.670,2 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-132m2-venda-RS1093670-id-2504732484/
"Rua Primo Júlio Zanquettim, 45 - Santa Felicidade, Curitiba - PR",46,R$ 165.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-felicidade-bairros-curitiba-com-garagem-46m2-venda-RS165000-id-2506579704/
"Rua Brigadeiro Franco, 1160 - Mercês, Curitiba - PR",77,R$ 460.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-77m2-venda-RS460000-id-2496826734/
"Rua Saint Hilaire - Água Verde, Curitiba - PR",122,R$ 1.305.300,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-122m2-venda-RS1305300-id-2507542792/
"Rua Atílio Brunetti, 541 - Capão Raso, Curitiba - PR",47-66,"A partir de
R$ 210.000",1 Vaga,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/edificio-ohio-2475194774/
"Rua Monsenhor Manoel Vicente, 1138 - Água Verde, Curitiba - PR",86,R$ 552.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-86m2-venda-RS552000-id-2469992692/
"Alameda Júlia da Costa, 2448 - Bigorrilho, Curitiba - PR",41,R$ 335.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bigorrilho-bairros-curitiba-com-garagem-41m2-venda-RS335000-id-2465912176/
"Rua Lamenha Lins, 41 - Centro, Curitiba - PR",32,R$ 220.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-32m2-venda-RS220000-id-2481288112/
"Rua São Pedro, 84 - Cabral, Curitiba - PR",240,R$ 2.926.000,3 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-240m2-venda-RS2926000-id-2509273754/
"Rua Vereador Antônio dos Reis Cavalheiro - Cabral, Curitiba - PR",160,R$ 1.590.000,3 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-160m2-venda-RS1590000-id-2507543385/
"Rua Lamenha Lins - Centro, Curitiba - PR",124,R$ 790.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-124m2-venda-RS790000-id-2500898415/
"Rua Henrique Coelho Neto - Vargem Grande, Pinhais - PR",48,R$ 165.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imoveis-lancamento/residencial-barcelona-2508678298/
"Rua Marechal Deodoro, 1340 - Centro, Curitiba - PR",65,R$ 464.750,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-65m2-venda-RS464750-id-2509777096/
"Avenida Anita Garibaldi, 1576 - Cabral, Curitiba - PR",65,R$ 340.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-65m2-venda-RS340000-id-2510316913/
"Rua David Bodziak, 1180 - Cachoeira, Curitiba - PR",45,R$ 129.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-bairros-curitiba-com-garagem-45m2-venda-RS129000-id-2495722760/
"Centro, Curitiba - PR",66,R$ 220.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-66m2-venda-RS220000-id-2502700783/
"Rua Coronel Dulcídio, 1239 - Água Verde, Curitiba - PR",305,R$ 1.490.000,3 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-305m2-venda-RS1490000-id-2496239397/
"Rua Doutor Pedrosa, 401 - Centro, Curitiba - PR",41,R$ 259.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-41m2-venda-RS259000-id-2498693287/
"Avenida Winston Churchill, 1824 - Capão Raso, Curitiba - PR",63,R$ 477.978,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/piemonte-versatile-home-5592/
"Rua Brasil Paraná de Cristo, 186 - Pinheirinho, Curitiba - PR",40,R$ 175.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-40m2-venda-RS175000-id-2507787021/
"Tarumã, Curitiba - PR",67,R$ 497.520,2 Vagas,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-taruma-bairros-curitiba-com-garagem-67m2-venda-RS497520-id-2507836676/
"Rua Maria Clara, 111 - Alto da Glória, Curitiba - PR",106,R$ 907.300,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-gloria-bairros-curitiba-com-garagem-106m2-venda-RS907300-id-2482562804/
"Rua Quintino Bocaiúva, 227 - Cabral, Curitiba - PR",176,R$ 1.405.000,2 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-176m2-venda-RS1405000-id-2509520178/
"Alameda Dom Pedro II - Batel, Curitiba - PR",135,R$ 890.000,1 Vaga,2 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-135m2-venda-RS890000-id-2500847362/
"Fanny, Curitiba - PR",57,R$ 298.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-fanny-bairros-curitiba-com-garagem-57m2-venda-RS298000-id-2447946074/
"Rua Frei Eurico de Mello, 131 - Cidade Industrial, Curitiba - PR",60-77,"A partir de
R$ 169.700",1-2 Vagas,2-3 Quartos,1 Banheiro,https://www.vivareal.com.br/imoveis-lancamento/villaggio-bergamo-2435654008/
"Rua Campos Sales, 1085 - Juvevê, Curitiba - PR",171,R$ 1.750.000,3 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-171m2-venda-RS1750000-id-2510475523/
"Rua General Aristides Athayde Júnior, 436 - Bigorrilho, Curitiba - PR",174,R$ 900.000,2 Vagas,4 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-174m2-venda-RS900000-id-2509070299/
"Bacacheri, Curitiba - PR",89,R$ 359.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-89m2-venda-RS359000-id-2500879385/
"Rua Visconde do Rio Branco, 114 - Mercês, Curitiba - PR",85,R$ 757.200,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-85m2-venda-RS757200-id-2497680744/
"Rua Dante Luiz Júnior, 581 - Capão Raso, Curitiba - PR",51,R$ 198.900,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capao-raso-bairros-curitiba-com-garagem-51m2-venda-RS198900-id-2484426575/
"Rua Eurides Cunha, 85 - Vila Izabel, Curitiba - PR",71,R$ 850.000,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-71m2-venda-RS850000-id-2509684710/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Rua Coronel Pedro Scherer Sobrinho - Cristo Rei, Curitiba - PR",182,R$ 1.499.909,3 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-182m2-venda-RS1499909-id-2495577304/
"Rua Professor Thales de Souza e Silva, 1171 - Parque da Fonte, São José dos Pinhais - PR",45-66,"A partir de
R$ 168.165",1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imoveis-lancamento/plaza-royal-2510428104/
"Rua Coronel Amazonas Marcondes, 1359 - Cabral, Curitiba - PR",123,R$ 665.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-123m2-venda-RS665000-id-2508653779/
"Cristo Rei, Curitiba - PR",67,R$ 625.115,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-67m2-venda-RS625115-id-2506964930/
"Rua Nicarágua - Bacacheri, Curitiba - PR",310,R$ 1.550.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-310m2-venda-RS1550000-id-2491644734/
"Rua Ildefonso Stockler de França, 160 - Novo Mundo, Curitiba - PR",78,R$ 448.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-78m2-venda-RS448000-id-2497850336/
"Rua Santa Catarina, 236 - Água Verde, Curitiba - PR",180,R$ 750.000,2 Vagas,4 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-180m2-venda-RS750000-id-2458370773/
"Rua Santa Zita - Guaíra, Curitiba - PR",54,R$ 173.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-guaira-bairros-curitiba-com-garagem-54m2-venda-RS173000-id-2429471879/
"Rua Francisco Alves, 576 - Afonso Pena, São José dos Pinhais - PR",51-71,R$ 170.000,1 Vaga,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/edificio-san-marino-2503797900/
"Rua Schiller, 252 - Cristo Rei, Curitiba - PR",74,R$ 605.000,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-74m2-venda-RS605000-id-2498300085/
"Rua Rogério Pereira de Camargo, 1109 - Ecoville, Curitiba - PR",52,R$ 215.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-52m2-venda-RS215000-id-2486476551/
"Rua Prefeito Ângelo Ferrário Lopes - Cristo Rei, Curitiba - PR",52,R$ 287.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-52m2-venda-RS287000-id-2488776507/
"Rua José Wosch Sobrinho, 291 - Tingui, Curitiba - PR",46,R$ 220.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-46m2-venda-RS220000-id-2508978073/
"Rua Guaratuba, 749 - Ahú, Curitiba - PR",148,R$ 1.495.000,2 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-148m2-venda-RS1495000-id-2509181534/
"Rua Brigadeiro Franco, 1826 - Centro, Curitiba - PR",65,R$ 550.000,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-65m2-venda-RS550000-id-2507665994/
"Rua Icaraí, 309 - Afonso Pena, São José dos Pinhais - PR",38-43,R$ 176.900,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imoveis-lancamento/residencial-costa-da-prata-2464682864/
"Rua Eduardo Pinto da Rocha, 3171 - Alto Boqueirão, Curitiba - PR",53,R$ 135.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-boqueirao-bairros-curitiba-com-garagem-53m2-venda-RS135000-id-2491118524/
"Rua Abílio Peixoto, 33 - Cabral, Curitiba - PR",72,R$ 520.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-72m2-venda-RS520000-id-2510316618/
"Mercês, Curitiba - PR",190,R$ 1.100.000,2 Vagas,4 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-merces-bairros-curitiba-com-garagem-190m2-venda-RS1100000-id-2499730404/
"Rua Doutor Manoel Pedro, 366 - Cabral, Curitiba - PR",117,R$ 880.000,3 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-117m2-venda-RS880000-id-2496150697/
"Rua Carlos Dietzsch, 475 - Portão, Curitiba - PR",33,R$ 220.010,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-portao-bairros-curitiba-com-garagem-33m2-venda-RS220010-id-2508204177/
"Capão Raso, Curitiba - PR",54,R$ 270.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-54m2-venda-RS270000-id-2499729711/
"Rua Capitão Tobias Pereira da Cruz, 1372 - Carioca, São José dos Pinhais - PR",123-225,"A partir de
R$ 393.920",2-4 Vagas,2-4 Quartos,2-3 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/wanda-schmitt-2503902373/
"Avenida Paraná, 1758 - Bacacheri, Curitiba - PR",88,R$ 380.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-88m2-venda-RS380000-id-2504813576/
"Rua Visconde do Rio Branco - Mercês, Curitiba - PR",85,R$ 835.600,2 Vagas,2 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-85m2-venda-RS835600-id-2507543183/
"Portão, Curitiba - PR",83,R$ 510.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-83m2-venda-RS510000-id-2507324237/
"Rua Tomé de Souza, 67 - Lindóia, Curitiba - PR",46,R$ 220.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lindoia-bairros-curitiba-com-garagem-46m2-venda-RS220000-id-2491037918/
"Rua Alberto Folloni, 1460 - Ahú, Curitiba - PR",117,R$ 849.900,2 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-117m2-venda-RS849900-id-2500628975/
"Avenida Visconde de Guarapuava, 3195 - Centro, Curitiba - PR",40,R$ 195.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-40m2-venda-RS195000-id-2508722309/
"Rua Mandaguari, 200 - Cruzeiro, São José dos Pinhais - PR",106-137,"A partir de
R$ 249.040",1-2 Vagas,3-4 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/aitrim-2503902290/
"Rua Maria Clara, 111 - Alto da Glória, Curitiba - PR",99,R$ 901.400,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-99m2-venda-RS901400-id-2509691098/
"Avenida Silva Jardim, 994 - Rebouças, Curitiba - PR",48,R$ 249.000,-- Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-reboucas-bairros-curitiba-48m2-venda-RS249000-id-2506524987/
"Rua Doutor Faivre, 600 - Centro, Curitiba - PR",112,R$ 430.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-112m2-venda-RS430000-id-2509684478/
"Vila Izabel, Curitiba - PR",71,R$ 679.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-71m2-venda-RS679000-id-2510022776/
"Rua Magdalena de Almeida, 224 - Capão Raso, Curitiba - PR",50,R$ 200.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-50m2-venda-RS200000-id-2489310520/
"Rua André Ferreira Camargo, 564 - Xaxim, Curitiba - PR",68,R$ 230.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-xaxim-bairros-curitiba-com-garagem-68m2-venda-RS230000-id-2507255710/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Rua Desembargador Otávio do Amaral - Mercês, Curitiba - PR",85,R$ 559.909,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-85m2-venda-RS559909-id-2491538579/
"Rua Barão do Cerro Azul, 1495 - São Pedro, São José dos Pinhais - PR",142-240,"A partir de
R$ 599.900",2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/blanc-residencial-2497100256/
"Rua Duque de Caxias, 807 - São Francisco, Curitiba - PR",137,R$ 750.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-francisco-bairros-curitiba-com-garagem-137m2-venda-RS750000-id-2507051678/
"Rua Doutor Manoel Pedro, 366 - Cabral, Curitiba - PR",117,R$ 836.000,3 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-117m2-venda-RS836000-id-2454433337/
"Rua Professor José Maurício Higgins, 1185 - Hauer, Curitiba - PR",56,R$ 288.508,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-hauer-bairros-curitiba-com-garagem-56m2-venda-RS288508-id-2508988410/
"Avenida República Argentina, 1564 - Vila Izabel, Curitiba - PR",63,R$ 329.900,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-63m2-venda-RS329900-id-2507311742/
"Rua Alferes Ângelo Sampaio, 2525 - Batel, Curitiba - PR",107,R$ 989.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-107m2-venda-RS989000-id-2503228532/
